,,,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,é¸àÕâ∑ìx,ìdírç∂ëO,ìdírâEëO,ìdírç∂å„,ëÊ021ì¸óÕ,ëÊÇOÇQÇQì¸óÕ,ëÊÇOÇQÇRì¸óÕ,ëÊÇOÇQÇSì¸óÕ,ëÊÇOÇQÇTì¸óÕ,ëÊÇOÇQÇUì¸óÕ,ëÊÇOÇQÇVì¸óÕ,ëÊÇOÇQÇWì¸óÕ,ëÊÇOÇQÇXì¸óÕ,ëÊÇOÇRÇOì¸óÕ,ëÊÇOÇRÇPì¸óÕ,ëÊÇOÇRÇQì¸óÕ,ëÊÇOÇRÇRì¸óÕ,ëÊÇOÇRÇSì¸óÕ,ëÊÇOÇRÇTì¸óÕ,ëÊÇOÇRÇUì¸óÕ,ëÊÇOÇRÇVì¸óÕ,ëÊÇOÇRÇWì¸óÕ,ëÊÇOÇRÇXì¸óÕ,ëÊÇOÇSÇOì¸óÕ,ëÊÇOÇSÇPì¸óÕ,ëÊÇOÇSÇQì¸óÕ,ëÊÇOÇSÇRì¸óÕ,ëÊÇOÇSÇSì¸óÕ,ëÊÇOÇSÇTì¸óÕ,ëÊÇOÇSÇUì¸óÕ,ëÊÇOÇSÇVì¸óÕ,ëÊÇOÇSÇWì¸óÕ,ëÊÇOÇSÇXì¸óÕ,ëÊÇOÇTÇOì¸óÕ,ëÊÇOÇTÇPì¸óÕ,ëÊÇOÇTÇQì¸óÕ,ëÊÇOÇTÇRì¸óÕ,ëÊÇOÇTÇSì¸óÕ,ëÊÇOÇTÇTì¸óÕ,ëÊÇOÇTÇUì¸óÕ,ëÊÇOÇTÇVì¸óÕ,ëÊÇOÇTÇWì¸óÕ,ëÊÇOÇTÇXì¸óÕ,ëÊÇOÇUÇOì¸óÕ,ëÊÇOÇUÇPì¸óÕ,ëÊÇOÇUÇQì¸óÕ,ëÊÇOÇUÇRì¸óÕ,ëÊÇOÇUÇSì¸óÕ,ëÊÇOÇUÇTì¸óÕ,ëÊÇOÇUÇUì¸óÕ,ëÊÇOÇUÇVì¸óÕ,ëÊÇOÇUÇWì¸óÕ,ëÊÇOÇUÇXì¸óÕ,ëÊÇOÇVÇOì¸óÕ,ëÊÇOÇVÇPì¸óÕ,ëÊÇOÇVÇQì¸óÕ,ëÊÇOÇVÇRì¸óÕ,ëÊÇOÇVÇSì¸óÕ,ëÊÇOÇVÇTì¸óÕ,ëÊÇOÇVÇUì¸óÕ,ëÊÇOÇVÇVì¸óÕ,ëÊÇOÇVÇWì¸óÕ,ëÊÇOÇVÇXì¸óÕ,ëÊÇOÇWÇOì¸óÕ,ëÊÇOÇWÇPì¸óÕ,ëÊÇOÇWÇQì¸óÕ,ëÊÇOÇWÇRì¸óÕ,ëÊÇOÇWÇSì¸óÕ,ëÊÇOÇWÇTì¸óÕ,ëÊÇOÇWÇUì¸óÕ,ëÊÇOÇWÇVì¸óÕ,ëÊÇOÇWÇWì¸óÕ,ëÊÇOÇWÇXì¸óÕ,ëÊÇOÇXÇOì¸óÕ,ëÊÇOÇXÇPì¸óÕ,ëÊÇOÇXÇQì¸óÕ,ëÊÇOÇXÇRì¸óÕ,ëÊÇOÇXÇSì¸óÕ,ëÊÇOÇXÇTì¸óÕ,ëÊÇOÇXÇUì¸óÕ,ëÊÇOÇXÇVì¸óÕ,ëÊÇOÇXÇWì¸óÕ,ëÊÇOÇXÇXì¸óÕ,ëÊÇPÇOÇOì¸óÕ,ëÊÇPÇOÇPì¸óÕ,ëÊÇPÇOÇQì¸óÕ,ëÊÇPÇOÇRì¸óÕ,ëÊÇPÇOÇSì¸óÕ,ëÊÇPÇOÇTì¸óÕ,ëÊÇPÇOÇUì¸óÕ,ëÊÇPÇOÇVì¸óÕ,ëÊÇPÇOÇWì¸óÕ,ëÊÇPÇOÇXì¸óÕ,ëÊÇPÇPÇOì¸óÕ,ëÊÇPÇPÇPì¸óÕ,ëÊÇPÇPÇQì¸óÕ,ëÊÇPÇPÇRì¸óÕ,ëÊÇPÇPÇSì¸óÕ,ëÊÇPÇPÇTì¸óÕ,ëÊÇPÇPÇUì¸óÕ,ëÊÇPÇPÇVì¸óÕ,ëÊÇPÇPÇWì¸óÕ,ëÊÇPÇPÇXì¸óÕ,ëÊÇPÇQÇOì¸óÕ,ëÊÇPÇQÇPì¸óÕ,ëÊÇPÇQÇQì¸óÕ,ëÊÇPÇQÇRì¸óÕ,ëÊÇPÇQÇSì¸óÕ,ëÊÇPÇQÇTì¸óÕ,ëÊÇPÇQÇUì¸óÕ,ëÊÇPÇQÇVì¸óÕ,ëÊÇPÇQÇWì¸óÕ
2023/11/24,13:15:58,0,    3.3124,    3.3186,    3.3169,    3.3134,    3.3161,    3.3174,    3.3150,    3.3136,    3.3150,    3.3138,    3.3081,    3.3213,    3.3149,    3.3124,    3.3154,    3.3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:15:58,5,    3.3129,    3.3189,    3.3174,    3.3136,    3.3164,    3.3176,    3.3147,    3.3143,    3.3150,    3.3136,    3.3088,    3.3211,    3.3146,    3.3121,    3.3154,    3.3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:15:59,0,    3.3129,    3.3189,    3.3174,    3.3136,    3.3166,    3.3179,    3.3147,    3.3135,    3.3150,    3.3139,    3.3090,    3.3211,    3.3146,    3.3126,    3.3154,    3.3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:15:59,5,    3.3126,    3.3184,    3.3171,    3.3134,    3.3159,    3.3183,    3.3154,    3.3142,    3.3156,    3.3136,    3.3081,    3.3211,    3.3146,    3.3126,    3.3154,    3.3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:00,0,    3.3127,    3.3189,    3.3174,    3.3143,    3.3164,    3.3184,    3.3155,    3.3142,    3.3156,    3.3136,    3.3081,    3.3211,    3.3153,    3.3128,    3.3154,    3.3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:00,5,    3.3131,    3.3194,    3.3176,    3.3134,    3.3168,    3.3183,    3.3147,    3.3145,    3.3152,    3.3138,    3.3085,    3.3215,    3.3151,    3.3126,    3.3159,    3.3098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:01,0,    3.3129,    3.3193,    3.3176,    3.3134,    3.3168,    3.3183,    3.3147,    3.3145,    3.3152,    3.3131,    3.3083,    3.3209,    3.3147,    3.3128,    3.3156,    3.3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:01,5,    3.3129,    3.3189,    3.3169,    3.3136,    3.3164,    3.3177,    3.3152,    3.3142,    3.3150,    3.3139,    3.3087,    3.3211,    3.3153,    3.3128,    3.3156,    3.3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:02,0,    3.3129,    3.3189,    3.3169,    3.3136,    3.3166,    3.3184,    3.3152,    3.3149,    3.3154,    3.3139,    3.3085,    3.3215,    3.3151,    3.3131,    3.3159,    3.3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:02,5,    3.3127,    3.3194,    3.3178,    3.3134,    3.3161,    3.3179,    3.3152,    3.3149,    3.3154,    3.3139,    3.3085,    3.3215,    3.3151,    3.3131,    3.3159,    3.3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:03,0,    3.3129,    3.3189,    3.3173,    3.3138,    3.3161,    3.3183,    3.3150,    3.3145,    3.3156,    3.3143,    3.3088,    3.3215,    3.3154,    3.3131,    3.3156,    3.3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:03,5,    3.3129,    3.3194,    3.3173,    3.3138,    3.3161,    3.3183,    3.3150,    3.3145,    3.3152,    3.3136,    3.3085,    3.3213,    3.3151,    3.3129,    3.3159,    3.3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:04,0,    3.3129,    3.3191,    3.3178,    3.3141,    3.3161,    3.3177,    3.3150,    3.3145,    3.3156,    3.3141,    3.3088,    3.3211,    3.3154,    3.3133,    3.3159,    3.3102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:04,5,    3.3129,    3.3191,    3.3178,    3.3141,    3.3164,    3.3190,    3.3155,    3.3147,    3.3156,    3.3139,    3.3092,    3.3216,    3.3158,    3.3135,    3.3161,    3.3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:05,0,    3.3131,    3.3194,    3.3174,    3.3139,    3.3171,    3.3186,    3.3157,    3.3147,    3.3161,    3.3141,    3.3088,    3.3213,    3.3158,    3.3135,    3.3161,    3.3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:05,5,    3.3133,    3.3196,    3.3178,    3.3141,    3.3170,    3.3186,    3.3152,    3.3147,    3.3161,    3.3141,    3.3088,    3.3213,    3.3156,    3.3133,    3.3161,    3.3103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:06,0,    3.3134,    3.3193,    3.3173,    3.3141,    3.3170,    3.3188,    3.3157,    3.3145,    3.3159,    3.3141,    3.3088,    3.3220,    3.3158,    3.3133,    3.3161,    3.3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:06,5,    3.3138,    3.3189,    3.3176,    3.3141,    3.3170,    3.3188,    3.3157,    3.3145,    3.3159,    3.3143,    3.3090,    3.3218,    3.3158,    3.3135,    3.3163,    3.3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:07,0,    3.3131,    3.3196,    3.3178,    3.3141,    3.3175,    3.3190,    3.3150,    3.3152,    3.3161,    3.3141,    3.3090,    3.3223,    3.3158,    3.3133,    3.3163,    3.3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:07,5,    3.3131,    3.3196,    3.3178,    3.3141,    3.3175,    3.3188,    3.3155,    3.3152,    3.3163,    3.3141,    3.3095,    3.3216,    3.3154,    3.3135,    3.3165,    3.3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:08,0,    3.3133,    3.3200,    3.3178,    3.3146,    3.3171,    3.3188,    3.3155,    3.3152,    3.3164,    3.3141,    3.3090,    3.3223,    3.3154,    3.3135,    3.3165,    3.3105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:08,5,    3.3134,    3.3196,    3.3183,    3.3146,    3.3171,    3.3190,    3.3155,    3.3152,    3.3164,    3.3141,    3.3090,    3.3223,    3.3160,    3.3138,    3.3163,    3.3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:09,0,    3.3133,    3.3198,    3.3181,    3.3148,    3.3173,    3.3190,    3.3157,    3.3152,    3.3159,    3.3145,    3.3094,    3.3220,    3.3158,    3.3135,    3.3161,    3.3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:09,5,    3.3138,    3.3201,    3.3181,    3.3148,    3.3173,    3.3190,    3.3157,    3.3152,    3.3159,    3.3145,    3.3088,    3.3220,    3.3158,    3.3135,    3.3161,    3.3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:10,0,    3.3138,    3.3201,    3.3183,    3.3141,    3.3173,    3.3193,    3.3159,    3.3156,    3.3164,    3.3148,    3.3092,    3.3220,    3.3163,    3.3135,    3.3166,    3.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:10,5,    3.3136,    3.3201,    3.3185,    3.3152,    3.3173,    3.3193,    3.3159,    3.3157,    3.3159,    3.3143,    3.3094,    3.3222,    3.3163,    3.3135,    3.3166,    3.3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:11,0,    3.3136,    3.3201,    3.3178,    3.3153,    3.3177,    3.3191,    3.3159,    3.3157,    3.3159,    3.3143,    3.3094,    3.3222,    3.3160,    3.3138,    3.3163,    3.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:11,5,    3.3140,    3.3203,    3.3181,    3.3152,    3.3175,    3.3193,    3.3166,    3.3159,    3.3164,    3.3150,    3.3099,    3.3222,    3.3160,    3.3133,    3.3166,    3.3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:12,0,    3.3140,    3.3203,    3.3181,    3.3152,    3.3175,    3.3193,    3.3166,    3.3159,    3.3161,    3.3146,    3.3094,    3.3222,    3.3161,    3.3136,    3.3165,    3.3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:12,5,    3.3145,    3.3207,    3.3184,    3.3150,    3.3177,    3.3195,    3.3162,    3.3150,    3.3166,    3.3155,    3.3095,    3.3222,    3.3165,    3.3140,    3.3165,    3.3109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:13,0,    3.3145,    3.3207,    3.3184,    3.3150,    3.3179,    3.3192,    3.3159,    3.3160,    3.3160,    3.3154,    3.3103,    3.3224,    3.3167,    3.3138,    3.3168,    3.3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:13,5,    3.3138,    3.3205,    3.3187,    3.3152,    3.3181,    3.3192,    3.3159,    3.3160,    3.3160,    3.3154,    3.3103,    3.3224,    3.3167,    3.3138,    3.3168,    3.3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:14,0,    3.3138,    3.3205,    3.3187,    3.3152,    3.3181,    3.3192,    3.3159,    3.3160,    3.3160,    3.3154,    3.3103,    3.3224,    3.3167,    3.3138,    3.3168,    3.3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:14,5,    3.3138,    3.3205,    3.3187,    3.3152,    3.3181,    3.3192,    3.3159,    3.3160,    3.3160,    3.3154,    3.3103,    3.3224,    3.3163,    3.3138,    3.3168,    3.3114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:15,0,    3.3138,    3.3205,    3.3187,    3.3152,    3.3181,    3.3192,    3.3159,    3.3160,    3.3160,    3.3154,    3.3103,    3.3224,    3.3163,    3.3138,    3.3168,    3.3114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:15,5,    3.3147,    3.3204,    3.3191,    3.3157,    3.3174,    3.3199,    3.3170,    3.3162,    3.3169,    3.3151,    3.3099,    3.3229,    3.3167,    3.3145,    3.3168,    3.3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:16,0,    3.3147,    3.3207,    3.3189,    3.3154,    3.3184,    3.3197,    3.3165,    3.3163,    3.3169,    3.3151,    3.3099,    3.3229,    3.3167,    3.3143,    3.3168,    3.3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:16,5,    3.3142,    3.3207,    3.3191,    3.3152,    3.3175,    3.3199,    3.3160,    3.3160,    3.3169,    3.3154,    3.3096,    3.3231,    3.3165,    3.3142,    3.3170,    3.3113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:17,0,    3.3142,    3.3207,    3.3191,    3.3156,    3.3175,    3.3199,    3.3160,    3.3160,    3.3169,    3.3154,    3.3098,    3.3226,    3.3167,    3.3147,    3.3172,    3.3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:17,5,    3.3146,    3.3207,    3.3193,    3.3159,    3.3182,    3.3201,    3.3165,    3.3163,    3.3170,    3.3152,    3.3105,    3.3233,    3.3165,    3.3144,    3.3168,    3.3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:18,0,    3.3146,    3.3207,    3.3193,    3.3159,    3.3182,    3.3201,    3.3165,    3.3163,    3.3170,    3.3152,    3.3105,    3.3233,    3.3165,    3.3144,    3.3168,    3.3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:18,5,    3.3149,    3.3207,    3.3191,    3.3156,    3.3181,    3.3199,    3.3168,    3.3163,    3.3170,    3.3154,    3.3103,    3.3233,    3.3165,    3.3144,    3.3168,    3.3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:19,0,    3.3149,    3.3207,    3.3191,    3.3156,    3.3181,    3.3199,    3.3168,    3.3163,    3.3170,    3.3154,    3.3103,    3.3233,    3.3165,    3.3144,    3.3168,    3.3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:19,5,    3.3146,    3.3211,    3.3191,    3.3157,    3.3182,    3.3194,    3.3172,    3.3165,    3.3172,    3.3156,    3.3110,    3.3231,    3.3165,    3.3144,    3.3168,    3.3116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:20,0,    3.3149,    3.3211,    3.3191,    3.3157,    3.3182,    3.3194,    3.3172,    3.3160,    3.3176,    3.3156,    3.3103,    3.3236,    3.3169,    3.3146,    3.3176,    3.3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:20,5,    3.3151,    3.3211,    3.3189,    3.3163,    3.3184,    3.3201,    3.3173,    3.3167,    3.3174,    3.3152,    3.3106,    3.3231,    3.3174,    3.3146,    3.3176,    3.3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:21,0,    3.3151,    3.3211,    3.3189,    3.3163,    3.3186,    3.3206,    3.3173,    3.3165,    3.3172,    3.3152,    3.3105,    3.3235,    3.3174,    3.3146,    3.3177,    3.3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:21,5,    3.3149,    3.3212,    3.3194,    3.3159,    3.3186,    3.3204,    3.3173,    3.3167,    3.3174,    3.3158,    3.3105,    3.3236,    3.3174,    3.3146,    3.3177,    3.3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:22,0,    3.3149,    3.3209,    3.3194,    3.3163,    3.3186,    3.3206,    3.3172,    3.3167,    3.3174,    3.3158,    3.3105,    3.3236,    3.3169,    3.3149,    3.3179,    3.3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:22,5,    3.3147,    3.3214,    3.3194,    3.3163,    3.3188,    3.3208,    3.3168,    3.3167,    3.3170,    3.3158,    3.3110,    3.3235,    3.3169,    3.3147,    3.3177,    3.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:23,0,    3.3151,    3.3216,    3.3194,    3.3163,    3.3188,    3.3208,    3.3168,    3.3167,    3.3170,    3.3158,    3.3106,    3.3242,    3.3176,    3.3147,    3.3177,    3.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/24,13:16:23,5,    3.3151,    3.3216,    3.3194,    3.3166,    3.3191,    3.3208,    3.3166,    3.3169,    3.3170,    3.3166,    3.3112,    3.3242,    3.3172,    3.3151,    3.3181,    3.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
