,,,cell_1,cell_2,cell_3,cell_4,cell_5,cell_6,cell_7,cell_8,cell_9,cell_10,cell_11,cell_12,cell_13,cell_14,cell_15,cell_16,é¸àÕâ∑ìx,ìdírç∂ëO,ìdírâEëO,ìdírç∂å„,ëÊ021ì¸óÕ,ëÊÇOÇQÇQì¸óÕ,ëÊÇOÇQÇRì¸óÕ,ëÊÇOÇQÇSì¸óÕ,ëÊÇOÇQÇTì¸óÕ,ëÊÇOÇQÇUì¸óÕ,ëÊÇOÇQÇVì¸óÕ,ëÊÇOÇQÇWì¸óÕ,ëÊÇOÇQÇXì¸óÕ,ëÊÇOÇRÇOì¸óÕ,ëÊÇOÇRÇPì¸óÕ,ëÊÇOÇRÇQì¸óÕ,ëÊÇOÇRÇRì¸óÕ,ëÊÇOÇRÇSì¸óÕ,ëÊÇOÇRÇTì¸óÕ,ëÊÇOÇRÇUì¸óÕ,ëÊÇOÇRÇVì¸óÕ,ëÊÇOÇRÇWì¸óÕ,ëÊÇOÇRÇXì¸óÕ,ëÊÇOÇSÇOì¸óÕ,ëÊÇOÇSÇPì¸óÕ,ëÊÇOÇSÇQì¸óÕ,ëÊÇOÇSÇRì¸óÕ,ëÊÇOÇSÇSì¸óÕ,ëÊÇOÇSÇTì¸óÕ,ëÊÇOÇSÇUì¸óÕ,ëÊÇOÇSÇVì¸óÕ,ëÊÇOÇSÇWì¸óÕ,ëÊÇOÇSÇXì¸óÕ,ëÊÇOÇTÇOì¸óÕ,ëÊÇOÇTÇPì¸óÕ,ëÊÇOÇTÇQì¸óÕ,ëÊÇOÇTÇRì¸óÕ,ëÊÇOÇTÇSì¸óÕ,ëÊÇOÇTÇTì¸óÕ,ëÊÇOÇTÇUì¸óÕ,ëÊÇOÇTÇVì¸óÕ,ëÊÇOÇTÇWì¸óÕ,ëÊÇOÇTÇXì¸óÕ,ëÊÇOÇUÇOì¸óÕ,ëÊÇOÇUÇPì¸óÕ,ëÊÇOÇUÇQì¸óÕ,ëÊÇOÇUÇRì¸óÕ,ëÊÇOÇUÇSì¸óÕ,ëÊÇOÇUÇTì¸óÕ,ëÊÇOÇUÇUì¸óÕ,ëÊÇOÇUÇVì¸óÕ,ëÊÇOÇUÇWì¸óÕ,ëÊÇOÇUÇXì¸óÕ,ëÊÇOÇVÇOì¸óÕ,ëÊÇOÇVÇPì¸óÕ,ëÊÇOÇVÇQì¸óÕ,ëÊÇOÇVÇRì¸óÕ,ëÊÇOÇVÇSì¸óÕ,ëÊÇOÇVÇTì¸óÕ,ëÊÇOÇVÇUì¸óÕ,ëÊÇOÇVÇVì¸óÕ,ëÊÇOÇVÇWì¸óÕ,ëÊÇOÇVÇXì¸óÕ,ëÊÇOÇWÇOì¸óÕ,ëÊÇOÇWÇPì¸óÕ,ëÊÇOÇWÇQì¸óÕ,ëÊÇOÇWÇRì¸óÕ,ëÊÇOÇWÇSì¸óÕ,ëÊÇOÇWÇTì¸óÕ,ëÊÇOÇWÇUì¸óÕ,ëÊÇOÇWÇVì¸óÕ,ëÊÇOÇWÇWì¸óÕ,ëÊÇOÇWÇXì¸óÕ,ëÊÇOÇXÇOì¸óÕ,ëÊÇOÇXÇPì¸óÕ,ëÊÇOÇXÇQì¸óÕ,ëÊÇOÇXÇRì¸óÕ,ëÊÇOÇXÇSì¸óÕ,ëÊÇOÇXÇTì¸óÕ,ëÊÇOÇXÇUì¸óÕ,ëÊÇOÇXÇVì¸óÕ,ëÊÇOÇXÇWì¸óÕ,ëÊÇOÇXÇXì¸óÕ,ëÊÇPÇOÇOì¸óÕ,ëÊÇPÇOÇPì¸óÕ,ëÊÇPÇOÇQì¸óÕ,ëÊÇPÇOÇRì¸óÕ,ëÊÇPÇOÇSì¸óÕ,ëÊÇPÇOÇTì¸óÕ,ëÊÇPÇOÇUì¸óÕ,ëÊÇPÇOÇVì¸óÕ,ëÊÇPÇOÇWì¸óÕ,ëÊÇPÇOÇXì¸óÕ,ëÊÇPÇPÇOì¸óÕ,ëÊÇPÇPÇPì¸óÕ,ëÊÇPÇPÇQì¸óÕ,ëÊÇPÇPÇRì¸óÕ,ëÊÇPÇPÇSì¸óÕ,ëÊÇPÇPÇTì¸óÕ,ëÊÇPÇPÇUì¸óÕ,ëÊÇPÇPÇVì¸óÕ,ëÊÇPÇPÇWì¸óÕ,ëÊÇPÇPÇXì¸óÕ,ëÊÇPÇQÇOì¸óÕ,ëÊÇPÇQÇPì¸óÕ,ëÊÇPÇQÇQì¸óÕ,ëÊÇPÇQÇRì¸óÕ,ëÊÇPÇQÇSì¸óÕ,ëÊÇPÇQÇTì¸óÕ,ëÊÇPÇQÇUì¸óÕ,ëÊÇPÇQÇVì¸óÕ,ëÊÇPÇQÇWì¸óÕ
2023/11/22,14:24:37,5,    3.2606,    3.2580,    3.2560,    3.2698,    3.2743,    3.2613,    3.2560,    3.2523,    3.2567,    3.2536,    3.2575,    3.2733,    3.2728,    3.2671,    3.2587,    3.2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:38,0,    3.2611,    3.2578,    3.2560,    3.2698,    3.2741,    3.2615,    3.2562,    3.2521,    3.2574,    3.2536,    3.2578,    3.2736,    3.2733,    3.2673,    3.2587,    3.2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:38,5,    3.2611,    3.2581,    3.2564,    3.2703,    3.2743,    3.2615,    3.2558,    3.2523,    3.2578,    3.2529,    3.2580,    3.2733,    3.2729,    3.2671,    3.2588,    3.2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:39,0,    3.2606,    3.2578,    3.2564,    3.2703,    3.2743,    3.2615,    3.2558,    3.2523,    3.2576,    3.2538,    3.2580,    3.2735,    3.2729,    3.2671,    3.2588,    3.2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:39,5,    3.2606,    3.2578,    3.2562,    3.2701,    3.2743,    3.2615,    3.2558,    3.2526,    3.2573,    3.2538,    3.2580,    3.2735,    3.2733,    3.2667,    3.2588,    3.2626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:40,0,    3.2615,    3.2578,    3.2562,    3.2703,    3.2739,    3.2615,    3.2553,    3.2526,    3.2574,    3.2533,    3.2585,    3.2736,    3.2731,    3.2674,    3.2583,    3.2624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:40,5,    3.2606,    3.2580,    3.2564,    3.2706,    3.2743,    3.2615,    3.2553,    3.2526,    3.2574,    3.2533,    3.2585,    3.2736,    3.2729,    3.2674,    3.2585,    3.2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:41,0,    3.2616,    3.2580,    3.2562,    3.2703,    3.2743,    3.2617,    3.2558,    3.2526,    3.2573,    3.2535,    3.2577,    3.2729,    3.2733,    3.2671,    3.2585,    3.2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:41,5,    3.2616,    3.2580,    3.2562,    3.2703,    3.2743,    3.2617,    3.2558,    3.2526,    3.2574,    3.2531,    3.2584,    3.2733,    3.2733,    3.2671,    3.2590,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:42,0,    3.2618,    3.2585,    3.2560,    3.2705,    3.2745,    3.2624,    3.2563,    3.2530,    3.2576,    3.2536,    3.2584,    3.2735,    3.2733,    3.2671,    3.2590,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:42,5,    3.2618,    3.2585,    3.2565,    3.2705,    3.2745,    3.2619,    3.2562,    3.2528,    3.2576,    3.2535,    3.2584,    3.2735,    3.2735,    3.2673,    3.2587,    3.2624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:43,0,    3.2613,    3.2583,    3.2564,    3.2703,    3.2741,    3.2615,    3.2560,    3.2523,    3.2576,    3.2538,    3.2584,    3.2742,    3.2731,    3.2673,    3.2585,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:43,5,    3.2620,    3.2581,    3.2564,    3.2705,    3.2750,    3.2619,    3.2560,    3.2523,    3.2576,    3.2538,    3.2584,    3.2742,    3.2733,    3.2673,    3.2592,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:44,0,    3.2620,    3.2581,    3.2564,    3.2705,    3.2750,    3.2619,    3.2563,    3.2523,    3.2581,    3.2538,    3.2580,    3.2740,    3.2731,    3.2674,    3.2590,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:44,5,    3.2613,    3.2580,    3.2565,    3.2703,    3.2746,    3.2617,    3.2562,    3.2528,    3.2578,    3.2540,    3.2578,    3.2740,    3.2731,    3.2674,    3.2590,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:45,0,    3.2613,    3.2580,    3.2565,    3.2703,    3.2746,    3.2617,    3.2562,    3.2528,    3.2578,    3.2540,    3.2578,    3.2740,    3.2731,    3.2674,    3.2590,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:45,5,    3.2613,    3.2580,    3.2571,    3.2705,    3.2746,    3.2624,    3.2567,    3.2526,    3.2580,    3.2536,    3.2582,    3.2738,    3.2735,    3.2673,    3.2592,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:46,0,    3.2613,    3.2585,    3.2564,    3.2710,    3.2746,    3.2620,    3.2563,    3.2526,    3.2580,    3.2538,    3.2582,    3.2735,    3.2735,    3.2676,    3.2587,    3.2628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:46,5,    3.2615,    3.2585,    3.2560,    3.2703,    3.2746,    3.2620,    3.2563,    3.2526,    3.2580,    3.2538,    3.2582,    3.2736,    3.2736,    3.2674,    3.2592,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:47,0,    3.2616,    3.2581,    3.2569,    3.2710,    3.2745,    3.2624,    3.2563,    3.2523,    3.2580,    3.2543,    3.2580,    3.2736,    3.2735,    3.2674,    3.2592,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:47,5,    3.2616,    3.2581,    3.2569,    3.2710,    3.2745,    3.2624,    3.2563,    3.2528,    3.2578,    3.2535,    3.2580,    3.2736,    3.2735,    3.2674,    3.2592,    3.2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:48,0,    3.2616,    3.2581,    3.2569,    3.2710,    3.2745,    3.2624,    3.2563,    3.2528,    3.2578,    3.2535,    3.2580,    3.2736,    3.2736,    3.2674,    3.2588,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:48,5,    3.2616,    3.2581,    3.2569,    3.2710,    3.2745,    3.2624,    3.2563,    3.2528,    3.2578,    3.2535,    3.2580,    3.2736,    3.2736,    3.2676,    3.2595,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:49,0,    3.2609,    3.2581,    3.2569,    3.2705,    3.2746,    3.2620,    3.2558,    3.2528,    3.2587,    3.2536,    3.2589,    3.2738,    3.2736,    3.2673,    3.2592,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:49,5,    3.2609,    3.2581,    3.2565,    3.2708,    3.2750,    3.2620,    3.2563,    3.2532,    3.2580,    3.2535,    3.2589,    3.2738,    3.2736,    3.2673,    3.2592,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:50,0,    3.2609,    3.2581,    3.2565,    3.2708,    3.2750,    3.2620,    3.2563,    3.2532,    3.2580,    3.2535,    3.2589,    3.2738,    3.2740,    3.2676,    3.2595,    3.2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:50,5,    3.2611,    3.2585,    3.2572,    3.2708,    3.2750,    3.2622,    3.2562,    3.2533,    3.2581,    3.2538,    3.2585,    3.2740,    3.2736,    3.2676,    3.2595,    3.2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:51,0,    3.2611,    3.2583,    3.2567,    3.2712,    3.2752,    3.2622,    3.2562,    3.2533,    3.2581,    3.2538,    3.2585,    3.2740,    3.2736,    3.2678,    3.2594,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:51,5,    3.2620,    3.2587,    3.2567,    3.2708,    3.2752,    3.2615,    3.2565,    3.2532,    3.2578,    3.2529,    3.2589,    3.2740,    3.2735,    3.2678,    3.2594,    3.2631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:52,0,    3.2620,    3.2587,    3.2567,    3.2708,    3.2752,    3.2615,    3.2565,    3.2532,    3.2585,    3.2533,    3.2585,    3.2738,    3.2738,    3.2680,    3.2595,    3.2635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:52,5,    3.2618,    3.2587,    3.2567,    3.2712,    3.2752,    3.2620,    3.2567,    3.2530,    3.2578,    3.2533,    3.2587,    3.2740,    3.2738,    3.2680,    3.2595,    3.2635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:53,0,    3.2618,    3.2587,    3.2567,    3.2708,    3.2748,    3.2622,    3.2569,    3.2532,    3.2581,    3.2545,    3.2582,    3.2740,    3.2742,    3.2676,    3.2592,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:53,5,    3.2618,    3.2587,    3.2569,    3.2712,    3.2750,    3.2622,    3.2572,    3.2532,    3.2581,    3.2536,    3.2587,    3.2738,    3.2742,    3.2678,    3.2592,    3.2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:54,0,    3.2622,    3.2585,    3.2569,    3.2713,    3.2750,    3.2622,    3.2572,    3.2532,    3.2581,    3.2536,    3.2587,    3.2738,    3.2736,    3.2680,    3.2592,    3.2633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:54,5,    3.2618,    3.2588,    3.2569,    3.2713,    3.2760,    3.2622,    3.2564,    3.2533,    3.2583,    3.2531,    3.2589,    3.2740,    3.2738,    3.2676,    3.2594,    3.2630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:55,0,    3.2618,    3.2588,    3.2569,    3.2713,    3.2760,    3.2622,    3.2564,    3.2533,    3.2583,    3.2536,    3.2592,    3.2740,    3.2738,    3.2677,    3.2595,    3.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:55,5,    3.2618,    3.2588,    3.2569,    3.2712,    3.2753,    3.2626,    3.2574,    3.2535,    3.2583,    3.2543,    3.2589,    3.2740,    3.2741,    3.2677,    3.2595,    3.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:56,0,    3.2622,    3.2587,    3.2565,    3.2706,    3.2748,    3.2622,    3.2569,    3.2530,    3.2580,    3.2531,    3.2585,    3.2738,    3.2741,    3.2677,    3.2593,    3.2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:56,5,    3.2616,    3.2587,    3.2571,    3.2715,    3.2752,    3.2619,    3.2569,    3.2530,    3.2580,    3.2531,    3.2585,    3.2738,    3.2741,    3.2679,    3.2595,    3.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:57,0,    3.2618,    3.2588,    3.2565,    3.2706,    3.2755,    3.2626,    3.2569,    3.2533,    3.2581,    3.2538,    3.2587,    3.2749,    3.2741,    3.2679,    3.2595,    3.2634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:57,5,    3.2620,    3.2587,    3.2565,    3.2706,    3.2755,    3.2626,    3.2569,    3.2533,    3.2592,    3.2542,    3.2591,    3.2736,    3.2739,    3.2681,    3.2595,    3.2638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:58,0,    3.2620,    3.2588,    3.2571,    3.2712,    3.2753,    3.2624,    3.2567,    3.2532,    3.2580,    3.2540,    3.2589,    3.2745,    3.2739,    3.2681,    3.2595,    3.2638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:58,5,    3.2620,    3.2588,    3.2571,    3.2712,    3.2757,    3.2626,    3.2572,    3.2533,    3.2580,    3.2538,    3.2589,    3.2745,    3.2741,    3.2679,    3.2595,    3.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:59,0,    3.2623,    3.2590,    3.2567,    3.2712,    3.2760,    3.2629,    3.2569,    3.2530,    3.2585,    3.2545,    3.2592,    3.2740,    3.2741,    3.2679,    3.2593,    3.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:24:59,5,    3.2623,    3.2585,    3.2572,    3.2713,    3.2755,    3.2624,    3.2569,    3.2530,    3.2585,    3.2545,    3.2592,    3.2740,    3.2737,    3.2677,    3.2593,    3.2638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:25:00,0,    3.2622,    3.2588,    3.2569,    3.2712,    3.2759,    3.2626,    3.2571,    3.2537,    3.2583,    3.2542,    3.2591,    3.2750,    3.2742,    3.2679,    3.2598,    3.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:25:00,5,    3.2625,    3.2588,    3.2574,    3.2712,    3.2759,    3.2626,    3.2571,    3.2537,    3.2583,    3.2545,    3.2589,    3.2736,    3.2742,    3.2679,    3.2598,    3.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:25:01,0,    3.2625,    3.2588,    3.2574,    3.2712,    3.2759,    3.2626,    3.2571,    3.2537,    3.2583,    3.2545,    3.2589,    3.2736,    3.2742,    3.2679,    3.2598,    3.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:25:01,5,    3.2627,    3.2592,    3.2572,    3.2713,    3.2757,    3.2624,    3.2571,    3.2540,    3.2583,    3.2549,    3.2587,    3.2742,    3.2741,    3.2681,    3.2602,    3.2639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:25:02,0,    3.2622,    3.2590,    3.2572,    3.2720,    3.2748,    3.2626,    3.2572,    3.2537,    3.2581,    3.2536,    3.2587,    3.2745,    3.2741,    3.2681,    3.2596,    3.2638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:25:02,5,    3.2623,    3.2592,    3.2578,    3.2715,    3.2757,    3.2629,    3.2572,    3.2537,    3.2581,    3.2536,    3.2587,    3.2745,    3.2744,    3.2682,    3.2598,    3.2641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023/11/22,14:25:03,0,    3.2623,    3.2592,    3.2578,    3.2715,    3.2757,    3.2629,    3.2572,    3.2539,    3.2583,    3.2542,    3.2585,    3.2745,    3.2742,    3.2681,    3.2596,    3.2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
