"ファイル名","WAVE0002.CSV","V1.11"
"タイトルコメント",""
"トリガ時刻","'23-11-22 14:02:41"
"CH","CH1","CH2","CH3",
"Mode","DC","DC","DC",
"Range","100V","20V","1V",
"Comment","","","",
"Scaling","OFF","OFF","ON",
"Ratio"," 1.00000E+00"," 1.00000E+00"," 2.00000E+02",
"Offset"," 0.00000E+00"," 0.00000E+00"," 0.00000E+00",
"Time","CH1[V]","CH2[V]","CH3[A]","Event"
 6.129500000E+03, 5.2812500E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.130000000E+03, 5.3750000E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.130500000E+03, 5.3750000E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.131000000E+03, 5.4375000E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.131500000E+03, 5.3750000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.132000000E+03, 5.3750000E+01,-9.3750000E-02, 6.2500000E-01,0,
 6.132500000E+03, 5.3593750E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.133000000E+03, 5.3750000E+01,-9.3750000E-02, 9.3750000E-01,0,
 6.133500000E+03, 5.3593750E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.134000000E+03, 5.3750000E+01,-9.3750000E-02, 9.3750000E-01,0,
 6.134500000E+03, 4.7812500E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.135000000E+03, 5.1406250E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.135500000E+03, 5.4218750E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.136000000E+03, 5.3750000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.136500000E+03, 5.4218750E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.137000000E+03, 5.3750000E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.137500000E+03, 5.3750000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.138000000E+03, 5.3750000E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.138500000E+03, 5.3593750E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.139000000E+03, 5.3593750E+01,-9.3750000E-02,-3.1250000E-01,0,
 6.139500000E+03, 5.3750000E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.140000000E+03, 5.3906250E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.140500000E+03, 5.4218750E+01,-3.1250000E-02,-9.3750000E-01,0,
 6.141000000E+03, 3.0781250E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.141500000E+03, 5.0468750E+01,-3.1250000E-02,-3.1250000E-01,0,
 6.142000000E+03, 5.3750000E+01,-9.3750000E-02, 9.3750000E-01,0,
 6.142500000E+03, 5.4218750E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.143000000E+03, 5.3750000E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.143500000E+03, 5.3750000E+01, 0.0000000E+00, 3.1250000E-01,0,
 6.144000000E+03, 5.3750000E+01,-3.1250000E-02,-3.1250000E-01,0,
 6.144500000E+03, 5.3750000E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.145000000E+03, 5.3750000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.145500000E+03, 5.3750000E+01,-6.2500000E-02,-6.2500000E-01,0,
 6.146000000E+03, 4.7031250E+01,-9.3750000E-02, 6.2500000E-01,0,
 6.146500000E+03, 5.3593750E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.147000000E+03, 5.3750000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.147500000E+03, 5.3750000E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.148000000E+03, 5.3593750E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.148500000E+03, 5.4218750E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.149000000E+03, 5.4218750E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.149500000E+03, 5.3750000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.150000000E+03, 5.4218750E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.150500000E+03, 5.3750000E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.151000000E+03, 3.8593750E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.151500000E+03, 5.3750000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.152000000E+03, 5.3750000E+01,-9.3750000E-02,-9.3750000E-01,0,
 6.152500000E+03, 5.4375000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.153000000E+03, 5.4375000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.153500000E+03, 4.8281250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.154000000E+03, 5.3750000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.154500000E+03, 4.7500000E+01,-9.3750000E-02, 6.2500000E-01,0,
 6.155000000E+03, 5.1562500E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.155500000E+03, 5.4218750E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.156000000E+03, 5.3750000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.156500000E+03, 5.3750000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.157000000E+03, 5.1718750E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.157500000E+03, 5.3750000E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.158000000E+03, 5.3750000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.158500000E+03, 5.4218750E+01,-3.1250000E-02, 1.2500000E+00,0,
 6.159000000E+03, 5.4218750E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.159500000E+03, 5.4218750E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.160000000E+03, 5.3750000E+01, 0.0000000E+00, 3.1250000E-01,0,
 6.160500000E+03, 3.8437500E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.161000000E+03, 5.3750000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.161500000E+03, 5.3750000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.162000000E+03, 5.4218750E+01,-3.1250000E-02, 1.2500000E+00,0,
 6.162500000E+03, 5.3750000E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.163000000E+03, 5.3750000E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.163500000E+03, 5.3750000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.164000000E+03, 5.3750000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.164500000E+03, 5.4218750E+01,-9.3750000E-02, 6.2500000E-01,0,
 6.165000000E+03, 4.1093750E+01,-9.3750000E-02, 9.3750000E-01,0,
 6.165500000E+03, 5.3906250E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.166000000E+03, 5.3593750E+01,-9.3750000E-02, 6.2500000E-01,0,
 6.166500000E+03, 5.2812500E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.167000000E+03, 5.1718750E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.167500000E+03, 5.3906250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.168000000E+03, 5.0312500E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.168500000E+03, 5.3750000E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.169000000E+03, 5.3750000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.169500000E+03, 5.3750000E+01,-9.3750000E-02, 1.2500000E+00,0,
 6.170000000E+03, 5.3750000E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.170500000E+03, 3.2500000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.171000000E+03, 3.8593750E+01,-6.2500000E-02,-6.2500000E-01,0,
 6.171500000E+03, 5.3750000E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.172000000E+03, 5.4062500E+01,-9.3750000E-02,-3.1250000E-01,0,
 6.172500000E+03, 5.3906250E+01,-3.1250000E-02,-3.1250000E-01,0,
 6.173000000E+03, 5.3750000E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.173500000E+03, 5.3906250E+01,-3.1250000E-02, 1.8750000E+00,0,
 6.174000000E+03, 5.3750000E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.174500000E+03, 5.3125000E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.175000000E+03, 5.1406250E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.175500000E+03, 4.8750000E+01,-9.3750000E-02, 6.2500000E-01,0,
 6.176000000E+03, 5.3750000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.176500000E+03, 5.3906250E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.177000000E+03, 5.3750000E+01,-9.3750000E-02, 9.3750000E-01,0,
 6.177500000E+03, 5.2812500E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.178000000E+03, 5.3750000E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.178500000E+03, 5.4218750E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.179000000E+03, 4.7656250E+01,-3.1250000E-02,-3.1250000E-01,0,
 6.179500000E+03, 5.3750000E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.180000000E+03, 3.6406250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.180500000E+03, 5.3750000E+01,-9.3750000E-02, 0.0000000E+00,0,
 6.181000000E+03, 5.4375000E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.181500000E+03, 4.9843750E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.182000000E+03, 5.3750000E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.182500000E+03, 3.2187500E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.183000000E+03, 5.2343750E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.183500000E+03, 5.2031250E+01,-6.2500000E-02,-6.2500000E-01,0,
 6.184000000E+03, 5.3906250E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.184500000E+03, 5.3750000E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.185000000E+03, 5.2968750E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.185500000E+03, 5.3750000E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.186000000E+03, 5.4218750E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.186500000E+03, 5.1875000E+01,-3.1250000E-02, 1.2500000E+00,0,
 6.187000000E+03, 3.5781250E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.187500000E+03, 5.3750000E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.188000000E+03, 4.5156250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.188500000E+03, 5.3750000E+01,-3.1250000E-02, 1.2500000E+00,0,
 6.189000000E+03, 5.3906250E+01,-9.3750000E-02, 0.0000000E+00,0,
 6.189500000E+03, 5.4375000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.190000000E+03, 5.3906250E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.190500000E+03, 4.7812500E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.191000000E+03, 5.4375000E+01,-3.1250000E-02, 1.2500000E+00,0,
 6.191500000E+03, 5.3750000E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.192000000E+03, 5.4375000E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.192500000E+03, 5.3750000E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.193000000E+03, 5.3750000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.193500000E+03, 5.3750000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.194000000E+03, 5.3750000E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.194500000E+03, 5.3750000E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.195000000E+03, 4.3750000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.195500000E+03, 5.4375000E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.196000000E+03, 5.3906250E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.196500000E+03, 5.3750000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.197000000E+03, 5.3593750E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.197500000E+03, 5.3750000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.198000000E+03, 5.3750000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.198500000E+03, 5.4218750E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.199000000E+03, 5.3750000E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.199500000E+03, 5.3750000E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.200000000E+03, 5.3906250E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.200500000E+03, 5.3906250E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.201000000E+03, 5.4218750E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.201500000E+03, 4.9218750E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.202000000E+03, 5.3906250E+01, 0.0000000E+00,-3.1250000E-01,0,
 6.202500000E+03, 5.4375000E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.203000000E+03, 5.3750000E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.203500000E+03, 5.3906250E+01,-6.2500000E-02, 1.2500000E+00,0,
 6.204000000E+03, 5.3906250E+01,-9.3750000E-02, 1.2500000E+00,0,
 6.204500000E+03, 5.3593750E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.205000000E+03, 5.0156250E+01,-3.1250000E-02,-6.2500000E-01,0,
 6.205500000E+03, 5.3750000E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.206000000E+03, 5.3906250E+01,-9.3750000E-02,-3.1250000E-01,0,
 6.206500000E+03, 5.3906250E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.207000000E+03, 5.4218750E+01,-6.2500000E-02, 1.2500000E+00,0,
 6.207500000E+03, 3.3125000E+01,-3.1250000E-02,-3.1250000E-01,0,
 6.208000000E+03, 5.3906250E+01,-6.2500000E-02,-6.2500000E-01,0,
 6.208500000E+03, 5.4375000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.209000000E+03, 5.3750000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.209500000E+03, 5.2968750E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.210000000E+03, 5.3750000E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.210500000E+03, 5.3750000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.211000000E+03, 5.3906250E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.211500000E+03, 5.3750000E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.212000000E+03, 5.4375000E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.212500000E+03, 5.4375000E+01,-3.1250000E-02,-3.1250000E-01,0,
 6.213000000E+03, 5.4375000E+01,-6.2500000E-02, 1.2500000E+00,0,
 6.213500000E+03, 5.3750000E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.214000000E+03, 5.4218750E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.214500000E+03, 5.3906250E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.215000000E+03, 5.3750000E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.215500000E+03, 5.4218750E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.216000000E+03, 4.8437500E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.216500000E+03, 5.3750000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.217000000E+03, 5.3750000E+01,-6.2500000E-02,-9.3750000E-01,0,
 6.217500000E+03, 5.4218750E+01,-9.3750000E-02,-3.1250000E-01,0,
 6.218000000E+03, 5.3906250E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.218500000E+03, 5.4062500E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.219000000E+03, 5.4375000E+01,-9.3750000E-02, 0.0000000E+00,0,
 6.219500000E+03, 5.4218750E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.220000000E+03, 5.3906250E+01,-6.2500000E-02, 1.2500000E+00,0,
 6.220500000E+03, 5.3906250E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.221000000E+03, 4.5468750E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.221500000E+03, 5.4375000E+01,-6.2500000E-02, 1.2500000E+00,0,
 6.222000000E+03, 5.3906250E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.222500000E+03, 5.3906250E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.223000000E+03, 5.4375000E+01,-9.3750000E-02, 6.2500000E-01,0,
 6.223500000E+03, 5.4062500E+01,-9.3750000E-02, 1.2500000E+00,0,
 6.224000000E+03, 5.3906250E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.224500000E+03, 5.4375000E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.225000000E+03, 5.3906250E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.225500000E+03, 5.4218750E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.226000000E+03, 5.4375000E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.226500000E+03, 4.5937500E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.227000000E+03, 5.3750000E+01,-9.3750000E-02, 6.2500000E-01,0,
 6.227500000E+03, 5.4375000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.228000000E+03, 5.3125000E+01,-3.1250000E-02,-6.2500000E-01,0,
 6.228500000E+03, 5.4062500E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.229000000E+03, 3.2968750E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.229500000E+03, 5.3750000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.230000000E+03, 4.0937500E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.230500000E+03, 3.8593750E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.231000000E+03, 5.3906250E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.231500000E+03, 5.4375000E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.232000000E+03, 5.3906250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.232500000E+03, 3.1718750E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.233000000E+03, 5.3437500E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.233500000E+03, 5.3906250E+01,-3.1250000E-02, 1.2500000E+00,0,
 6.234000000E+03, 5.4218750E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.234500000E+03, 5.3906250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.235000000E+03, 5.4218750E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.235500000E+03, 5.3750000E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.236000000E+03, 5.3906250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.236500000E+03, 5.3906250E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.237000000E+03, 5.0781250E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.237500000E+03, 5.4062500E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.238000000E+03, 5.4218750E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.238500000E+03, 5.3906250E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.239000000E+03, 5.3750000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.239500000E+03, 5.4531250E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.240000000E+03, 4.4531250E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.240500000E+03, 5.3750000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.241000000E+03, 5.3906250E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.241500000E+03, 5.3593750E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.242000000E+03, 4.1718750E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.242500000E+03, 5.3750000E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.243000000E+03, 3.7968750E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.243500000E+03, 5.3906250E+01,-3.1250000E-02,-3.1250000E-01,0,
 6.244000000E+03, 5.4218750E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.244500000E+03, 5.4375000E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.245000000E+03, 5.3906250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.245500000E+03, 5.3906250E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.246000000E+03, 5.0468750E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.246500000E+03, 5.4375000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.247000000E+03, 5.4375000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.247500000E+03, 5.3906250E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.248000000E+03, 5.3906250E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.248500000E+03, 5.3281250E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.249000000E+03, 5.3750000E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.249500000E+03, 5.3906250E+01,-6.2500000E-02, 1.2500000E+00,0,
 6.250000000E+03, 5.4375000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.250500000E+03, 4.8906250E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.251000000E+03, 4.3750000E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.251500000E+03, 5.3125000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.252000000E+03, 5.3750000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.252500000E+03, 5.3125000E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.253000000E+03, 5.4375000E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.253500000E+03, 5.3906250E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.254000000E+03, 5.4531250E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.254500000E+03, 5.3906250E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.255000000E+03, 5.3906250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.255500000E+03, 5.4062500E+01,-9.3750000E-02, 1.2500000E+00,0,
 6.256000000E+03, 5.3906250E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.256500000E+03, 5.4375000E+01,-9.3750000E-02,-3.1250000E-01,0,
 6.257000000E+03, 5.3906250E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.257500000E+03, 5.3906250E+01,-9.3750000E-02, 6.2500000E-01,0,
 6.258000000E+03, 5.3750000E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.258500000E+03, 5.3906250E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.259000000E+03, 5.4375000E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.259500000E+03, 5.3906250E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.260000000E+03, 5.1562500E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.260500000E+03, 5.3750000E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.261000000E+03, 5.3906250E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.261500000E+03, 5.4375000E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.262000000E+03, 4.9218750E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.262500000E+03, 5.3906250E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.263000000E+03, 5.0468750E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.263500000E+03, 5.4062500E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.264000000E+03, 5.4375000E+01,-3.1250000E-02,-6.2500000E-01,0,
 6.264500000E+03, 5.4062500E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.265000000E+03, 5.3906250E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.265500000E+03, 5.3906250E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.266000000E+03, 5.4375000E+01,-9.3750000E-02, 0.0000000E+00,0,
 6.266500000E+03, 5.4531250E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.267000000E+03, 5.4375000E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.267500000E+03, 5.4531250E+01,-6.2500000E-02, 1.2500000E+00,0,
 6.268000000E+03, 5.4375000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.268500000E+03, 4.0312500E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.269000000E+03, 3.9687500E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.269500000E+03, 5.0625000E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.270000000E+03, 5.3906250E+01,-9.3750000E-02, 9.3750000E-01,0,
 6.270500000E+03, 5.3906250E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.271000000E+03, 5.3906250E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.271500000E+03, 5.3906250E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.272000000E+03, 5.3437500E+01,-3.1250000E-02,-3.1250000E-01,0,
 6.272500000E+03, 5.4062500E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.273000000E+03, 5.4531250E+01,-9.3750000E-02, 0.0000000E+00,0,
 6.273500000E+03, 5.4375000E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.274000000E+03, 5.3906250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.274500000E+03, 5.4062500E+01,-6.2500000E-02, 0.0000000E+00,0,
 6.275000000E+03, 5.0156250E+01, 0.0000000E+00,-3.1250000E-01,0,
 6.275500000E+03, 5.3281250E+01,-6.2500000E-02,-6.2500000E-01,0,
 6.276000000E+03, 5.3906250E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.276500000E+03, 5.3750000E+01,-3.1250000E-02,-3.1250000E-01,0,
 6.277000000E+03, 5.4531250E+01,-3.1250000E-02,-3.1250000E-01,0,
 6.277500000E+03, 5.4062500E+01,-9.3750000E-02, 3.1250000E-01,0,
 6.278000000E+03, 5.4531250E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.278500000E+03, 5.3906250E+01,-3.1250000E-02,-3.1250000E-01,0,
 6.279000000E+03, 5.4062500E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.279500000E+03, 5.4375000E+01,-3.1250000E-02, 6.2500000E-01,0,
 6.280000000E+03, 5.4375000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.280500000E+03, 5.3906250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.281000000E+03, 5.4375000E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.281500000E+03, 3.7187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.282000000E+03, 5.4062500E+01,-6.2500000E-02,-3.1250000E-01,0,
 6.282500000E+03, 5.3906250E+01,-6.2500000E-02, 9.3750000E-01,0,
 6.283000000E+03, 5.3906250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.283500000E+03, 5.3906250E+01,-9.3750000E-02,-3.1250000E-01,0,
 6.284000000E+03, 5.4687500E+01,-9.3750000E-02,-3.1250000E-01,0,
 6.284500000E+03, 5.4062500E+01,-6.2500000E-02,-6.2500000E-01,0,
 6.285000000E+03, 5.4062500E+01,-3.1250000E-02,-3.1250000E-01,0,
 6.285500000E+03, 5.4062500E+01,-9.3750000E-02, 0.0000000E+00,0,
 6.286000000E+03, 5.4062500E+01,-6.2500000E-02, 3.1250000E-01,0,
 6.286500000E+03, 3.4375000E+01,-6.2500000E-02, 6.2500000E-01,0,
 6.287000000E+03, 5.4375000E+01,-3.1250000E-02, 9.3750000E-01,0,
 6.287500000E+03, 5.4062500E+01, 0.0000000E+00, 6.2500000E-01,0,
 6.288000000E+03, 5.3906250E+01,-3.1250000E-02, 3.1250000E-01,0,
 6.288500000E+03, 5.3906250E+01,-3.1250000E-02, 0.0000000E+00,0,
 6.289000000E+03, 5.4062500E+01,-3.1250000E-02, 0.0000000E+00,0,
